,sample.sampleDateTime,sample.samplingPoint.easting,sample.samplingPoint.northing,sample.sampledMaterialType.label,Ammoniacal Nitrogen as N,"Ammoniacal Nitrogen, Filtered as N",BOD : 5 Day ATU,Chlorophyll : Acetone Extract,NGR : Easting,NGR : Northing,Nitrate as N,"Nitrate, Filtered as N",Nitrite as N,"Nitrite, Filtered as N","Nitrogen, Dissolved Inorganic : as N","Nitrogen, Total Oxidised as N","Nitrogen, Total Oxidised, Filtered as N","Orthophosphate, Filtered as P","Orthophosphate, reactive as P","Oxygen, Dissolved as O2","Oxygen, Dissolved, % Saturation",Salinity : In Situ,Sample Depth below surface,"Silicate, Filtered as SiO2",Temperature of Water,Time of high tide,Time of sampling relative to previous high water,Turbidity : In Situ,Volume of Sample Filtered,Water Depth,pH
3483,2023-08-07T11:17:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,,,,,6.9,,0.004,,,6.9,,,0.01,10.5,98.1,,,,12.4,,,,,,7.57
3484,2023-08-07T11:21:00,474130,85280,SEA WATER,,0.0078,,1.5,474112.0,85312.0,,0.0134,,0.0016,0.0228,,0.015,0.0042,,7.63,99.3,34.37,0.2,0.18,18.2,15.42,5.32,5.2,1150.0,19.15,
3485,2023-08-09T09:02:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3486,2023-08-10T08:58:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,
3487,2023-08-13T09:22:00,468670,99700,ESTUARINE WATER,,0.006999999999999999,,2.3,468682.0,99731.0,,0.031,,0.004,0.042,,0.035,0.0084,,7.71,101.2,34.22,0.2,0.3,18.7,10.58,11.26,1.9,950.0,13.84,
3488,2023-08-13T09:33:00,468380,101980,ESTUARINE WATER,,0.006999999999999999,,2.3,468349.0,101997.0,,0.032,,0.003,0.042,,0.035,0.0083,,7.67,100.6,34.21,0.2,0.3,18.7,10.58,11.37,2.3,980.0,5.38,
3489,2023-08-13T09:42:00,467500,104000,ESTUARINE WATER,,0.006999999999999999,,2.4,467668.0,103393.0,,0.0162,,0.0028,0.026,,0.019,0.0058,,7.64,100.4,34.23,0.2,0.28,18.8,10.58,11.46,6.1,1100.0,3.95,
3490,2023-08-13T09:55:00,469000,101200,ESTUARINE WATER,,0.006999999999999999,,2.5,469023.0,101159.0,,0.0189,,0.0021,0.028,,0.021,0.0063,,7.77,102.0,34.25,0.2,0.27,18.7,10.58,11.59,2.3,1000.0,8.19,
3491,2023-08-13T10:03:00,470300,102000,ESTUARINE WATER,,0.006999999999999999,,2.0,470301.0,101963.0,,0.0254,,0.0026,0.035,,0.028,0.0075,,7.64,100.3,34.23,0.2,0.28,18.7,10.58,12.07,2.4,980.0,7.22,
3492,2023-08-13T10:13:00,470600,103800,ESTUARINE WATER,,0.019,,1.7,470641.0,103731.0,,0.0241,,0.0019,0.045,,0.026,0.0036,,7.51,99.5,33.95,0.2,0.31,19.3,10.58,12.17,2.4,1000.0,6.04,
3493,2023-08-13T10:19:00,470300,104550,ESTUARINE WATER,,0.024,,1.9,470338.0,104543.0,,0.0347,,0.0023,0.061,,0.037000000000000005,0.0038,,7.38,97.8,33.81,0.2,0.35,19.4,10.58,12.23,4.0,1060.0,5.9,
3494,2023-08-13T10:28:00,471800,104300,ESTUARINE WATER,,0.031,,2.5,471723.0,104240.0,,0.0357,,0.0023,0.069,,0.038,0.0071,,7.33,97.2,33.75,0.2,0.45,19.4,10.58,12.32,4.1,1040.0,3.56,
3495,2023-08-16T14:08:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,,,,,2.38,,0.025,,,2.4,,,0.16,14.5,169.4,,,,22.9,,,,940.0,,8.87
3496,2023-08-26T08:52:00,470680,105280,FINAL SEWAGE EFFLUENT,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
3497,2023-09-10T11:23:00,464200,96000,SEA WATER,,0.006999999999999999,,1.3,464191.0,96001.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.0043,,8.43,114.2,34.57,0.2,0.22,20.3,9.11,2.12,0.8,980.0,14.25,
3498,2023-09-10T11:37:00,466500,93300,SEA WATER,,0.006999999999999999,,1.6,466453.0,93274.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.006999999999999999,,7.75,104.0,34.58,0.2,0.23,19.8,9.11,2.26,1.2,1000.0,31.62,
3499,2023-09-10T13:04:00,474130,85280,SEA WATER,,0.006999999999999999,,0.91,474057.0,85282.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.0034,,7.64,102.9,34.52,0.2,0.21,20.0,9.11,3.53,0.4,1080.0,20.7,
3500,2023-09-10T13:40:00,483000,85500,SEA WATER,,0.006999999999999999,,1.4,482941.0,85491.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.0035,,7.79,104.9,34.74,0.2,0.16,19.9,9.11,4.29,0.4,980.0,26.22,
3501,2023-09-11T09:00:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,
3502,2023-09-11T10:26:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,,,,,7.0,,0.004,,,7.0,,,0.01,10.2,96.3,,,,12.7,,,,,,7.5
3503,2023-09-11T10:30:00,471800,104300,ESTUARINE WATER,,0.006999999999999999,,1.3,471766.0,104266.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.0048,,6.84,94.9,34.34,0.2,0.26,21.7,10.44,13.0,2.1,1000.0,3.42,
3504,2023-09-11T10:39:00,470600,103800,ESTUARINE WATER,,0.027000000000000003,,1.1,470597.0,103818.0,,0.0076,,0.0012,0.0358,,0.0088,0.0073,,7.59,105.3,34.24,0.2,0.3,21.7,10.44,13.0,1.0,1000.0,4.89,
3505,2023-09-11T10:45:00,470300,104550,ESTUARINE WATER,,0.03,,1.0,470327.0,104562.0,,0.0106,,0.0014,0.042,,0.012,0.0077,,7.47,103.7,34.16,0.2,0.33,21.8,10.44,0.01,1.6,1000.0,5.67,
3506,2023-09-11T10:58:00,470300,102000,ESTUARINE WATER,,0.036000000000000004,,0.75,470314.0,101987.0,,0.0103,,0.0017,0.048,,0.012,0.015,,7.72,105.2,34.44,0.2,0.4,20.7,10.44,0.14,1.2,1000.0,7.3,
3507,2023-09-11T11:07:00,469000,101200,ESTUARINE WATER,,0.01,,1.0,469040.0,101180.0,,0.0056,,0.0014,0.017,,0.006999999999999999,0.0057,,7.84,106.7,34.46,0.2,0.27,20.6,10.44,0.23,1.0,1000.0,7.84,
3508,2023-09-11T11:20:00,467500,104000,ESTUARINE WATER,,0.011,,1.6,467659.0,103365.0,,0.0063,,0.0007,0.018000000000000002,,0.006999999999999999,0.011,,7.66,105.5,34.4,0.2,0.32,21.3,10.44,0.36,4.6,1000.0,4.21,
3509,2023-09-11T11:30:00,468380,101980,ESTUARINE WATER,,0.0088,,1.4,468370.0,101943.0,,0.006,,0.001,0.0158,,0.006999999999999999,0.0075,,7.64,103.8,34.46,0.2,0.31,20.5,10.44,0.46,1.2,1000.0,5.91,
3510,2023-09-11T11:41:00,468670,99700,ESTUARINE WATER,,0.0072,,1.1,468678.0,99712.0,,0.0063,,0.0007,0.0142,,0.006999999999999999,0.0049,,7.92,108.2,34.45,0.2,0.25,20.8,10.44,0.57,1.0,1000.0,13.86,
3511,2023-09-12T08:46:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,
3512,2023-09-15T08:14:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,7.4,,,3.8,,,,,,,,,,,,
3513,2023-09-15T14:57:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,,,,,3.65,,0.049,,,3.7,,,0.22,13.5,156.4,,,,22.6,,,,1000.0,,8.84
3514,2023-09-29T07:49:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.38,,,,,,,,,,,,,,,,,,,,,,,,
3515,2023-10-03T09:05:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,3.5,,,2.7,,,,,,,,,,,,
3516,2023-10-04T11:00:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,,,,,4.06,,0.036000000000000004,,,4.1,,,0.2,14.5,143.5,,,,14.8,,,,960.0,,8.64
3517,2023-10-04T12:07:00,468670,99700,ESTUARINE WATER,,0.036000000000000004,,0.83,468677.0,99684.0,,0.076,,0.005,0.117,,0.081,0.015,,7.65,98.7,34.46,0.2,0.39,17.7,15.38,8.56,4.9,1000.0,11.3,
3518,2023-10-16T13:49:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,,,,,6.6,,0.004,,,6.6,,,0.012,10.8,98.4,,,,11.1,,,,,,7.6
3519,2023-10-18T09:38:00,470680,105280,FINAL SEWAGE EFFLUENT,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,
3520,2023-10-19T12:41:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.88,,,,,,,,,,,,,,,,,,,,,,,,
3521,2023-10-30T08:18:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,
3522,2023-11-01T13:56:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,7.1,,,0.96,,,,,,,,,,,,
3523,2023-11-01T14:18:00,471073,106778,RIVER / RUNNING SURFACE WATER,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,
3524,2023-11-06T12:08:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,,,,,1.29,,0.0079,,,1.3,,,0.033,10.8,100.5,,,,11.9,,,,590.0,,7.97
3525,2023-11-10T09:06:00,468670,99700,ESTUARINE WATER,,0.041,,0.76,468702.0,99710.0,,0.193,,0.0074,0.241,,0.2,0.018000000000000002,,8.12,93.1,32.62,0.2,0.75,12.5,9.26,12.04,14.5,950.0,14.04,
3526,2023-11-14T08:12:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,
3527,2023-11-20T11:32:00,470680,105280,FINAL SEWAGE EFFLUENT,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,
3528,2023-11-21T08:40:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,,,,,7.0,,0.004,,,7.0,,,0.013,10.4,93.3,,,,10.4,,,,,,7.37
3529,2023-11-21T12:30:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,
3530,2023-12-01T07:48:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,
3531,2023-12-01T10:13:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,,,,,1.79,,0.011,,,1.8,,,0.058,12.6,98.8,,,,5.0,,,,,,8.06
3532,2023-12-01T13:50:00,471073,106778,RIVER / RUNNING SURFACE WATER,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,
3533,2023-12-01T14:08:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,9.5,,,1.6,,,,,,,,,,,,
3534,2023-12-02T12:13:00,483000,85500,SEA WATER,,0.01,,0.86,482986.0,85533.0,,0.122,,0.018000000000000002,0.15,,0.14,0.013,,8.6,94.4,34.22,0.2,0.47,10.0,14.2,9.55,8.3,1030.0,28.55,
3535,2023-12-02T12:45:00,474130,85280,SEA WATER,,0.01,,1.0,474069.0,85341.0,,0.096,,0.014,0.12,,0.11,0.011,,8.49,94.6,34.38,0.2,0.33,10.6,14.2,10.27,13.5,1010.0,23.04,
3536,2023-12-02T14:13:00,466500,93300,SEA WATER,,0.006999999999999999,,0.76,466410.0,93323.0,,0.13,,0.02,0.157,,0.15,0.017,,8.55,93.8,34.12,0.2,0.49,10.0,14.2,11.55,9.2,1020.0,31.49,
3537,2023-12-04T12:39:00,464200,96000,SEA WATER,,0.012,,0.74,464160.0,96006.0,,0.208,,0.022,0.242,,0.23,0.022,,8.7,94.3,33.59,0.2,0.67,9.6,15.5,8.51,10.2,1020.0,13.94,
3538,2023-12-07T09:04:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.048,,,,,,1.38,,0.017,,,1.4,,,0.032,11.2,95.9,,,,8.4,,,,340.0,,7.79
3539,2023-12-07T09:20:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,,,,,7.2,,0.004,,,7.2,,,0.016,10.4,92.6,,,,10.3,,,,,,7.36
3540,2023-12-11T10:25:00,471800,104300,ESTUARINE WATER,,0.058,,2.3,471790.0,104275.0,,0.498,,0.022,0.578,,0.52,0.02,,9.02,94.6,31.11,0.2,1.3,8.9,10.11,0.14,41.8,0.0,3.3,
3541,2023-12-11T10:32:00,470600,103800,ESTUARINE WATER,,0.12,,1.3,470594.0,103795.0,,0.7070000000000001,,0.023,0.85,,0.73,0.025,,9.15,94.2,28.75,0.2,1.8,8.8,10.11,0.21,14.0,0.0,4.9,
3542,2023-12-11T10:38:00,470300,104550,ESTUARINE WATER,,0.091,,1.0,470333.0,104564.0,,0.528,,0.022,0.6409999999999999,,0.55,0.023,,9.09,94.6,30.31,0.2,1.4,8.8,10.11,0.27,11.1,0.0,5.1,
3543,2023-12-11T10:49:00,470300,102000,ESTUARINE WATER,,0.022,,0.84,470285.0,101971.0,,0.349,,0.021,0.392,,0.37,0.022,,8.97,95.3,32.3,0.2,1.0,9.1,10.11,0.38,12.4,0.0,6.9,
3544,2023-12-11T10:57:00,469000,101200,ESTUARINE WATER,,0.027000000000000003,,0.92,469018.0,101187.0,,0.329,,0.021,0.377,,0.35,0.021,,9.02,96.1,32.49,0.2,0.97,9.2,10.11,0.46,15.2,0.0,7.0,
3545,2023-12-11T11:06:00,468380,101980,ESTUARINE WATER,,0.024,,0.67,468338.0,101973.0,,0.33,,0.02,0.374,,0.35,0.021,,8.91,95.4,32.58,0.2,0.94,9.4,10.11,0.55,11.5,0.0,5.9,
3546,2023-12-11T11:18:00,467500,104000,ESTUARINE WATER,,0.047,,1.0,467508.0,103986.0,,0.389,,0.021,0.457,,0.41,0.018000000000000002,,8.94,94.9,32.18,0.2,1.3,9.1,10.11,1.07,10.5,0.0,3.2,
3547,2023-12-11T11:35:00,468670,99700,ESTUARINE WATER,,0.01,,0.76,468664.0,99711.0,,0.329,,0.021,0.36,,0.35,0.022,,9.01,96.0,32.44,0.2,0.96,9.2,10.11,1.24,13.4,0.0,16.0,
3548,2023-12-12T09:00:00,470680,105280,FINAL SEWAGE EFFLUENT,,,7.81,,,,,,,,,,,,,,,,,,,,,,,,
3549,2023-12-13T13:00:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,
3550,2024-01-06T12:11:00,483000,85500,SEA WATER,,0.01,,0.82,482976.0,85500.0,,0.325,,0.0048,0.34,,0.33,0.019,,9.06,97.4,33.09,0.2,0.78,9.4,6.14,5.57,13.8,1000.0,26.28,
3551,2024-01-06T12:42:00,474130,85280,SEA WATER,,0.01,,0.71,474158.0,85307.0,,0.276,,0.004,0.29,,0.28,0.019,,9.04,98.4,33.58,0.2,0.67,9.8,18.48,6.28,9.4,1000.0,21.04,
3552,2024-01-06T14:09:00,466500,93300,SEA WATER,,0.011,,0.59,466545.0,93304.0,,0.315,,0.0054,0.331,,0.32,0.022,,9.12,98.1,32.85,0.2,0.85,9.5,18.48,7.55,6.5,1000.0,25.11,
3553,2024-01-06T14:24:00,464200,96000,SEA WATER,,0.011,,0.64,464257.0,95971.0,,0.315,,0.0049,0.331,,0.32,0.022,,9.15,99.1,32.81,0.2,0.79,9.8,18.48,8.1,9.0,1000.0,14.09,
3554,2024-01-11T08:51:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,7.0,,,1.5,,,,,,,,,,,,
3555,2024-01-11T09:07:00,471073,106778,RIVER / RUNNING SURFACE WATER,,,,,,,,,,,,,,,,,,,,,,,,,950.0,,
3556,2024-01-13T10:11:00,468670,99700,ESTUARINE WATER,,0.01,,0.74,613430.0,103647.0,,0.306,,0.004,0.32,,0.31,0.02,,9.32,95.2,33.33,0.2,0.78,7.1,12.43,9.39,21.6,840.0,13.4,
3557,2024-01-13T10:19:00,469000,101200,ESTUARINE WATER,,0.01,,0.84,613371.0,105091.0,,0.306,,0.004,0.32,,0.31,0.02,,9.34,95.4,33.32,0.2,0.78,7.1,12.43,9.47,26.5,800.0,6.2,
3558,2024-01-13T10:27:00,470300,102000,ESTUARINE WATER,,0.011,,0.82,612859.0,105870.0,,0.34600000000000003,,0.0041,0.361,,0.35,0.02,,9.43,95.5,33.13,0.2,0.82,6.8,12.43,9.55,20.6,950.0,6.2,
3559,2024-01-13T10:36:00,470600,103800,ESTUARINE WATER,,0.023,,1.3,611279.0,107643.0,,0.525,,0.0054,0.5529999999999999,,0.53,0.022,,9.52,94.5,32.22,0.2,1.1,6.2,12.43,10.04,38.6,830.0,3.8,
3560,2024-01-13T10:42:00,470300,104550,ESTUARINE WATER,,0.025,,1.1,611506.0,108359.0,,0.614,,0.0056,0.645,,0.62,0.021,,9.59,94.4,31.84,0.2,1.2,6.0,12.43,10.1,19.5,880.0,4.9,
3561,2024-01-13T10:50:00,471800,104300,ESTUARINE WATER,,0.025,,1.2,610095.0,108020.0,,0.634,,0.0057,0.665,,0.64,0.022,,9.5,93.7,31.66,0.2,1.2,6.1,12.43,10.18,20.8,860.0,2.3,
3562,2024-01-13T11:09:00,468380,101980,ESTUARINE WATER,,0.01,,0.84,613584.0,105900.0,,0.29600000000000004,,0.004,0.31,,0.3,0.021,,9.32,95.5,33.41,0.2,0.75,7.2,12.43,10.37,25.9,690.0,4.5,
3563,2024-01-13T11:20:00,467500,104000,ESTUARINE WATER,,0.018000000000000002,,1.6,614355.0,107956.0,,0.405,,0.0046,0.428,,0.41,0.02,,9.5,95.3,32.8,0.2,0.92,6.5,12.43,10.48,51.2,610.0,2.8,
3564,2024-01-18T10:31:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,,,,,7.89,,0.0062,,,7.9,,,0.061,13.4,100.5,,,,3.2,,,,930.0,,8.49
3565,2024-01-19T07:17:00,470680,105280,FINAL SEWAGE EFFLUENT,,,8.97,,,,,,,,,,,,,,,,,,,,,,,,
3566,2024-01-21T07:06:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,
3567,2024-01-22T07:01:00,470680,105280,FINAL SEWAGE EFFLUENT,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,
3568,2024-01-29T08:42:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,,,,,7.6,,0.004,,,7.6,,,0.017,10.5,94.2,,,,10.6,,,,,,7.52
3569,2024-02-03T10:56:00,464200,96000,SEA WATER,,0.006999999999999999,,,464152.0,96007.0,,0.297,,0.0027,0.307,,0.3,0.022,,9.13,95.6,33.59,0.2,0.73,8.1,16.54,6.2,8.1,1110.0,11.29,
3570,2024-02-03T11:14:00,466500,93300,SEA WATER,,0.006999999999999999,,,466566.0,93253.0,,0.297,,0.003,0.307,,0.3,0.021,,9.14,95.9,33.54,0.2,0.73,8.2,16.54,6.38,8.1,1140.0,27.36,
3571,2024-02-03T12:42:00,474130,85280,SEA WATER,,0.01,,,474199.0,85303.0,,0.256,,0.004,0.27,,0.26,0.018000000000000002,,9.13,95.8,33.84,0.2,0.62,8.1,16.54,8.06,22.3,1100.0,21.53,
3572,2024-02-03T13:08:00,483000,85500,SEA WATER,,0.01,,,483054.0,85447.0,,0.246,,0.004,0.26,,0.25,0.017,,9.11,95.9,33.92,0.2,0.6,8.2,16.54,8.32,10.8,980.0,25.82,
3573,2024-02-06T08:55:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,2.8,,,1.5,,,,,,,,,,,,
3574,2024-02-06T09:08:00,471073,106778,RIVER / RUNNING SURFACE WATER,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,
3575,2024-02-07T09:59:00,471800,104300,ESTUARINE WATER,,0.032,,0.93,471772.0,104275.0,,0.993,,0.0067,1.03,,1.0,0.017,,8.86,93.2,30.19,0.2,1.7,9.3,9.18,0.41,15.3,,3.3,
3576,2024-02-07T10:06:00,470300,104550,ESTUARINE WATER,,0.03,,1.1,470331.0,104561.0,,0.7340000000000001,,0.0063,0.77,,0.74,0.014,,8.77,93.8,31.07,0.2,1.3,9.8,9.18,0.48,14.0,,5.2,
3577,2024-02-07T10:12:00,470600,103800,ESTUARINE WATER,,0.032,,1.3,470578.0,103794.0,,0.6940000000000001,,0.0063,0.732,,0.7,0.015,,8.67,92.6,31.2,0.2,1.3,9.7,9.18,0.54,12.9,,6.6,
3578,2024-02-07T10:20:00,470300,102000,ESTUARINE WATER,,0.016,,0.93,470309.0,102005.0,,0.526,,0.0044,0.546,,0.53,0.02,,8.9,94.1,32.35,0.2,1.1,8.9,9.18,1.02,11.6,,7.4,
3579,2024-02-07T10:28:00,469000,101200,ESTUARINE WATER,,0.014,,1.0,469021.0,101203.0,,0.556,,0.0044,0.574,,0.56,0.021,,8.93,94.5,32.41,0.2,1.1,8.9,9.18,1.1,14.3,,7.4,
3580,2024-02-07T10:34:00,468380,101980,ESTUARINE WATER,,0.015,,0.51,468374.0,101980.0,,0.5660000000000001,,0.0044,0.585,,0.57,0.021,,8.97,94.4,32.26,0.2,1.1,8.7,9.18,1.16,13.1,,5.4,
3581,2024-02-07T10:44:00,467500,104000,ESTUARINE WATER,,0.036000000000000004,,0.88,467531.0,103962.0,,0.484,,0.0057,0.526,,0.49,0.016,,8.69,92.5,31.98,0.2,1.0,9.3,9.18,1.26,11.2,,3.2,
3582,2024-02-07T11:00:00,468670,99700,ESTUARINE WATER,,0.014,,0.96,468662.0,99725.0,,0.525,,0.0046,0.544,,0.53,0.02,,8.92,94.3,32.36,0.2,1.0,8.9,9.18,1.42,13.5,,15.2,
3583,2024-02-12T08:06:00,470680,105280,FINAL SEWAGE EFFLUENT,,,9.81,,,,,,,,,,,,,,,,,,,,,,,,
3584,2024-02-23T09:00:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,
3585,2024-02-24T08:45:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.89,,,,,,,,,,,,,,,,,,,,,,,,
3586,2024-02-26T08:55:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,1.0,,,,7.2,,0.004,,,7.2,,,0.031,10.7,94.3,,,,9.7,,,,,,7.55
3587,2024-02-26T09:25:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,1.1,,,,3.69,,0.0054,,,3.7,,,0.039,11.9,98.0,,,,6.9,,,,240.0,,8.06
3588,2024-03-04T08:43:00,470680,105280,FINAL SEWAGE EFFLUENT,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,
3589,2024-03-04T11:29:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,1.6,,,,6.59,,0.0078,,,6.6,,,0.046,12.0,102.0,,,,8.1,,,,690.0,,8.06
3590,2024-03-04T13:40:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,4.7,,,0.85,,,,,,,,,,,,
3591,2024-03-05T09:05:00,470680,105280,FINAL SEWAGE EFFLUENT,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
3592,2024-03-06T08:53:00,470680,105280,FINAL SEWAGE EFFLUENT,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,
3593,2024-03-11T11:53:00,468670,99700,ESTUARINE WATER,,0.019,,2.0,468666.0,99675.0,,0.415,,0.0049,0.439,,0.42,0.018000000000000002,,9.31,98.1,32.56,0.2,0.81,8.7,10.26,1.27,13.9,1000.0,14.8,
3594,2024-03-15T09:12:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,1.0,,,,7.3,,0.004,,,7.3,,,0.016,10.6,95.9,,,,10.9,,,,,,7.45
3595,2024-04-08T13:59:00,468670,99700,ESTUARINE WATER,,0.011,,2.1,468698.0,99688.0,,0.454,,0.0059,0.471,,0.46,0.018000000000000002,,9.15,102.4,31.87,0.2,0.67,11.6,11.35,2.24,13.2,1000.0,13.86,
3596,2024-04-09T08:40:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,5.3,,,1.6,,,,,,,,,,,,
3597,2024-04-10T09:21:00,470680,105280,FINAL SEWAGE EFFLUENT,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,
3598,2024-04-11T10:11:00,470680,105280,FINAL SEWAGE EFFLUENT,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,
3599,2024-04-17T08:45:00,471073,106778,RIVER / RUNNING SURFACE WATER,0.03,,1.2,,,,6.37,,0.032,,,6.4,,,0.023,11.8,101.0,,,,8.4,,,,,,8.22
3600,2024-04-22T08:49:00,471507,105709,RIVER / RUNNING SURFACE WATER,0.03,,1.0,,,,7.5,,0.004,,,7.5,,,0.012,10.8,96.4,,,,10.3,,,,,,7.38
3601,2024-04-23T07:56:00,470680,105280,FINAL SEWAGE EFFLUENT,,,6.65,,,,,,,,,,,,,,,,,,,,,,,,
3602,2024-04-30T10:40:00,464200,96000,SEA WATER,,0.016,,4.6,464162.0,96012.0,,0.196,,0.0043,0.21600000000000005,,0.2,0.005,,9.73,109.6,33.13,0.2,0.093,11.5,16.52,6.39,2.7,1120.0,12.33,
3603,2024-04-30T11:14:00,466500,93300,SEA WATER,,0.006999999999999999,,7.2,466512.0,93303.0,,0.127,,0.0035,0.13699999999999998,,0.13,0.0022,,9.96,112.5,33.25,0.2,0.051,11.6,16.52,7.13,1.8,1050.0,26.64,
3604,2024-04-30T13:24:00,483000,85500,SEA WATER,,0.006999999999999999,,11.0,483030.0,85604.0,,0.0503,,0.0027,0.06,,0.053,0.002,,10.7,120.3,33.77,0.2,0.02,11.4,16.52,9.23,2.9,1110.0,28.05,
3605,2024-04-30T15:50:00,474130,85280,SEA WATER,,0.006999999999999999,,4.9,474146.0,85293.0,,0.031,,0.002,0.04,,0.033,0.002,,10.5,118.3,33.97,0.2,0.02,11.3,16.52,8.54,2.8,1120.0,21.8,
3606,2024-05-08T09:50:00,470680,105280,FINAL SEWAGE EFFLUENT,0.5,,,,,,,,0.1,,,5.0,,,1.9,,,,,,,,,,,,
3607,2024-05-12T13:59:00,468670,99700,ESTUARINE WATER,,0.021,,2.6,468637.0,99727.0,,0.0063,,0.0007,0.028,,0.006999999999999999,0.002,,12.2,149.0,33.41,0.2,0.027000000000000003,15.2,15.28,11.09,2.3,1000.0,15.1,
3608,2024-05-12T14:08:00,468380,101980,ESTUARINE WATER,,0.006999999999999999,,3.6,468374.0,101980.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.002,,12.1,147.5,33.44,0.2,0.029,15.0,15.28,11.18,3.0,1000.0,5.8,
3609,2024-05-12T14:19:00,467500,104000,ESTUARINE WATER,,0.012,,3.9,467531.0,103962.0,,0.0123,,0.0007,0.025,,0.013,0.002,,11.5,142.1,33.07,0.2,0.078,15.8,15.28,11.29,4.3,1000.0,3.0,
3610,2024-05-12T14:31:00,469000,101200,ESTUARINE WATER,,0.006999999999999999,,2.5,468999.0,101227.0,,0.0063,,0.0007,0.014,,0.006999999999999999,0.002,,12.2,148.9,33.39,0.2,0.029,15.2,15.28,11.41,2.2,1000.0,6.4,
3611,2024-05-12T14:36:00,470600,103800,ESTUARINE WATER,,0.0079,,2.1,470584.0,103797.0,,0.0242,,0.0007700000000000001,0.0329,,0.025,0.002,,12.1,148.1,33.31,0.2,0.084,15.4,15.28,11.46,2.1,1000.0,5.4,
